2016_07_13-14_Leaf_Necrosis,2016_07_13-14_vegetation_index,2016_07_13_BAP_Leaf_Area,2016_07_13_laser_plant_height,2016_07_light_interception,2016_08_05-08_vegetation_index,2016_08_light_interception,2016_09_light_interception,SF16h_HGT1_120,SF16h_HGT2_120,SF16h_HGT3_120,SF16h_HGT_120_MEAN,SF16h_HGT_120_STD,SF16h_PAN1_120,SF16h_PAN2_120,SF16h_PAN3_120,SF16h_PAN_120_MEAN,SF16h_PAN_120_STD,SF16h_TWT_120,SF16h_WTL_120,SF16h_WTP_120,accession_origin=,accession_origin=Australia,accession_origin=Benin,accession_origin=Botswana,accession_origin=Burkina Faso,accession_origin=Burundi,accession_origin=Cameroon,accession_origin=China,accession_origin=Egypt,accession_origin=Ethiopia,accession_origin=Former Serbia and Montenegro,accession_origin=Former Soviet Union,accession_origin=Ghana,accession_origin=Hungary,accession_origin=India,accession_origin=Japan,accession_origin=Kenya,accession_origin=Malawi,accession_origin=Mali,accession_origin=Mexico,accession_origin=Nigeria,accession_origin=Rwanda,accession_origin=Senegal,accession_origin=South Africa,accession_origin=Sudan,accession_origin=Swaziland,accession_origin=Syria,accession_origin=Tanzania,accession_origin=Togo,accession_origin=Turkey,accession_origin=Uganda,accession_origin=United States,accession_origin=Yemen,accession_origin=Zaire,accession_origin=Zambia,accession_origin=Zimbabwe,accession_photoperiod=,accession_photoperiod=PHOTOPERIOD_INSENSITIVE,accession_photoperiod=PHOTOPERIOD_SENSITIVE,accession_race=,accession_race=Bicolor,accession_race=Caudatum,accession_race=Caudatum-bicolor,accession_race=Durra,accession_race=Durra-bicolor,accession_race=Durra-caudatum,accession_race=Guinea,accession_race=Guinea-bicolor,accession_race=Guinea-caudatum,accession_race=Guinea-durra,accession_race=Guinea-kafir,accession_race=Kafir,accession_race=Kafir-bicolor,accession_race=Kafir-caudatum,accession_race=Kafir-durra,accession_race=Mixed,accession_type=,accession_type=Cellulosic,accession_type=GRAIN,accession_type=Sweet,aerial_average_hue,aerial_average_saturation,gps_eastings_UTMzone17N,gps_northings_UTMzone17N,NEM_OARDC
0.1337,0.04581,0.30425,0.46367,16.2357,0.080799,14.8508,37.3017,109.0,128.0,113.0,116.666666667,8.17856276426,-1.0,-1.0,-1.0,-1.0,-1.0,0.53,0.42,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.7973817867,27.7351258339,340643.94725,3832714.7525,60.0
0.34853,0.093176,0.3088,0.37277,13.96365,0.068329,12.9421,19.7058,152.0,148.0,147.0,149.0,2.16024689947,-1.0,-1.0,-1.0,-1.0,-1.0,1.83,1.54,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.4639367661,21.2808773902,340645.47175,3832719.0725,54.69
0.11816,0.076012,0.23187,0.49508,15.46275,0.084708,35.1499,29.2816,68.0,62.0,66.0,65.3333333333,2.49443825785,-1.0,-1.0,-1.0,-1.0,-1.0,0.58,0.37,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.3337167763,35.317183509,340646.977875,3832723.3475,63.54
0.53157,0.043295,0.31631,0.40738,13.1393,0.066389,17.6016,25.136,95.0,92.0,87.0,91.3333333333,3.29983164554,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.45,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93.9593403332,30.1805547008,340648.488125,3832727.63,56.45
0.25565,0.068111,0.22052,0.29187,7.3644,0.067416,2.7526,19.4578,90.0,98.0,109.0,99.0,7.7888809637,-1.0,-1.0,-1.0,-1.0,-1.0,0.52,0.4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.7089026979,31.3721569765,340649.986625,3832731.87875,59.08
0.80628,0.047789,0.21572,0.28086,6.38675,0.071361,6.3814,16.4287,78.0,88.0,87.0,84.3333333333,4.49691252108,-1.0,-1.0,-1.0,-1.0,-1.0,0.67,0.59,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.8607966871,31.9589312987,340651.487375,3832736.135,60.15
0.098212,0.083773,0.23772,0.66251,9.27045,0.059841,25.8548,21.2297,176.0,128.0,142.0,148.666666667,20.1549552771,-1.0,-1.0,-1.0,-1.0,-1.0,0.91,0.73,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.6915124976,31.7346692246,340653.05175,3832740.575,54.59
0.31565,0.033053,0.31202,0.42202,8.35545,0.072064,18.2861,29.6481,65.0,50.0,54.0,56.3333333333,6.34209919681,-1.0,-1.0,-1.0,-1.0,-1.0,0.44,0.33,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93.3043518439,23.6411477404,340654.60175,3832744.97125,61.44
0.7473,0.05441,0.19473,0.22664,8.3778,0.055187,1.4332,11.9865,47.0,58.0,54.0,53.0,4.54606056566,-1.0,-1.0,-1.0,-1.0,-1.0,0.36,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.841881731,21.1531879313,340656.089625,3832749.19125,60.29
0.32377,0.065885,0.26006,0.2946,2.9368,0.052843,1.4179,5.3493,80.0,97.0,98.0,91.6666666667,8.25967446224,-1.0,-1.0,-1.0,-1.0,-1.0,0.38,0.32,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.4107604936,19.480617594,340657.6235,3832753.54,55.68
0.35852,0.066347,0.17502,0.22536,3.4107,0.048377,0.76256,5.7982,64.0,54.0,72.0,63.3333333333,7.36357401146,-1.0,-1.0,-1.0,-1.0,-1.0,0.87,0.67,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,340659.15425,3832757.88375,63.22
0.18015,0.072779,0.2583,0.29675,5.85585,0.051266,2.4745,5.034,56.0,51.0,57.0,54.6666666667,2.62466929134,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.39,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.3384732206,20.9878813271,340660.661875,3832762.15875,64.43
0.32933,0.057165,0.18063,0.43795,4.00305,0.050915,8.0941,8.8773,78.0,86.0,95.0,86.3333333333,6.94422221867,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.51,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.6926646652,24.2354127751,340662.201375,3832766.525,60.32
0.27182,0.061941,0.26733,0.50828,6.97975,0.066016,13.2491,16.3832,90.0,96.0,102.0,96.0,4.89897948557,-1.0,-1.0,-1.0,-1.0,-1.0,0.58,0.48,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.270624924,28.036584223,340663.73025,3832770.8625,54.8
0.28833,0.056962,0.29406,0.30559,19.84005,0.071162,22.6354,17.9524,97.0,68.0,75.0,80.0,12.3558353286,-1.0,-1.0,-1.0,-1.0,-1.0,0.78,0.6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.74425817,22.307866675,340666.738375,3832779.2525,61.75
0.67447,-1.0,0.19459,0.2947,8.7801,0.073581,10.4038,26.1356,74.0,65.0,71.0,70.0,3.74165738677,-1.0,-1.0,-1.0,-1.0,-1.0,0.44,0.35,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.8816464533,19.1362055916,340668.270625,3832783.60625,63.94
-1.0,-1.0,0.13197,0.39839,9.91605,0.07731,34.0049,21.2716,77.0,64.0,68.0,69.6666666667,5.43650214343,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,0.26,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109.748811787,23.6354525922,340669.75875,3832787.8325,61.66
-1.0,-1.0,0.24376,0.16229,2.7619,-1.0,14.3149,34.6318,75.0,68.0,62.0,68.3333333333,5.31245915017,-1.0,-1.0,-1.0,-1.0,-1.0,0.48,0.37,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108.657608866,16.1448541353,340671.285125,3832792.16375,59.77
-1.0,-1.0,0.17723,0.20591,-1.0,0.036114,17.5151,18.3871,114.0,135.0,162.0,137.0,19.6468827044,-1.0,-1.0,-1.0,-1.0,-1.0,1.09,0.93,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0741858415,29.4418858767,340621.4805,3832659.50875,55.22
0.26342,0.06727,0.22318,0.41727,-1.0,0.063566,43.2941,30.5421,157.0,146.0,142.0,148.333333333,6.34209919681,-1.0,-1.0,-1.0,-1.0,-1.0,0.81,0.67,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,96.4254466712,25.9189648476,340623.016125,3832663.86875,53.5
0.64166,0.044814,0.3036,0.33495,-1.0,0.079725,51.8485,13.7559,170.0,176.0,174.0,173.333333333,2.49443825785,-1.0,-1.0,-1.0,-1.0,-1.0,2.34,1.87,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.4436403098,22.0810059823,340624.525375,3832668.155,50.3
0.4654,0.030585,0.30709,0.44125,-1.0,0.084732,56.7256,38.9701,80.0,87.0,79.0,82.0,3.55902608401,-1.0,-1.0,-1.0,-1.0,-1.0,0.66,0.51,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.5728406237,29.2842967839,340625.950625,3832672.4975,56.34
0.36821,0.042595,0.18714,0.2645,-1.0,0.095314,47.4527,26.5754,100.0,96.0,95.0,97.0,2.16024689947,-1.0,-1.0,-1.0,-1.0,-1.0,1.1,0.89,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98.7320103844,25.8045604201,340627.499875,3832676.89125,60.74
0.62189,0.046676,0.25708,0.3449,-1.0,0.064641,30.3646,39.3184,176.0,189.0,203.0,189.333333333,11.0252236057,36.0,32.0,28.0,32.0,3.26598632371,1.01,0.73,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.4367552285,25.4593425011,340628.994,3832681.13,55.66
0.36128,0.071897,0.33495,0.55258,-1.0,0.076552,68.2755,31.4861,130.0,109.0,111.0,116.666666667,9.46337971105,-1.0,-1.0,-1.0,-1.0,-1.0,1.06,0.89,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.721941107,31.4556130602,340630.51275,3832685.43625,57.95
0.47722,0.04166,0.23404,0.80119,-1.0,0.051876,51.4726,43.158,216.0,213.0,219.0,216.0,2.44948974278,45.0,40.0,39.0,41.3333333333,2.62466929134,0.71,0.48,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.7216725187,28.3519989416,340632.074375,3832689.86625,42.45
0.36139,0.063897,0.20193,0.53022,-1.0,0.078421,54.5128,46.7745,123.0,132.0,133.0,129.333333333,4.49691252108,-1.0,-1.0,-1.0,-1.0,-1.0,0.71,0.58,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.4377964218,29.3499021626,340633.540375,3832694.025,51.04
0.53178,0.058467,0.30722,0.52669,-1.0,0.060557,53.1837,18.0191,235.0,198.0,208.0,213.666666667,15.627610893,-1.0,-1.0,-1.0,-1.0,-1.0,1.45,1.29,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0566857195,26.1107656907,340635.0685,3832698.35875,58.18
0.34593,0.066325,0.26118,0.51336,-1.0,0.080422,70.6862,33.5748,109.0,115.0,99.0,107.666666667,6.59966329107,-1.0,-1.0,-1.0,-1.0,-1.0,1.03,0.8,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0619643469,26.242615244,340636.645375,3832702.82875,55.74
0.59876,0.048417,0.20477,0.35906,-1.0,0.062237,29.417,46.2968,53.0,64.0,65.0,60.6666666667,5.43650214343,-1.0,-1.0,-1.0,-1.0,-1.0,0.32,0.24,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111.895774491,25.4066488761,340638.184375,3832707.1925,58.79
0.46455,0.051105,0.18438,0.44494,-1.0,0.077023,30.9893,49.2686,184.0,167.0,156.0,169.0,11.5181016954,-1.0,-1.0,-1.0,-1.0,-1.0,0.97,0.83,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.8039547273,25.3253465833,340639.71675,3832711.5425,58.33
0.76847,0.046261,0.39177,0.28374,-1.0,0.061723,43.7227,32.561,213.0,233.0,176.0,207.333333333,23.6126143312,-1.0,-1.0,-1.0,-1.0,-1.0,1.36,1.13,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.9299636756,29.7859307535,340641.08625,3832715.4275,52.83
0.99577,0.042727,0.38505,0.48165,-1.0,0.068392,29.4692,32.792,98.0,112.0,105.0,105.0,5.71547606649,-1.0,-1.0,-1.0,-1.0,-1.0,0.48,0.37,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.4815994222,26.6895313173,340642.62875,3832719.8025,61.09
0.77157,0.042547,0.40969,0.44467,-1.0,0.074722,29.5497,42.6629,102.0,106.0,98.0,102.0,3.26598632371,-1.0,-1.0,-1.0,-1.0,-1.0,1.05,0.79,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.2651063761,29.8038630575,340644.16825,3832724.165,57.55
